job_id,symbol,lane,experiment_type,rank,score,f1,precision,recall,stability,coverage_days,fires,rules
25,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,10,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 9 AND book_imbalance > 0.470588
25,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,11,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 10 AND book_imbalance > 0.470588
25,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,12,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 11 AND book_imbalance > 0.470588
25,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,13,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 12 AND book_imbalance > 0.470588
25,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,14,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 15 AND book_imbalance > 0.470588
25,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,15,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 22 AND book_imbalance > 0.470588
25,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,16,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588 AND total_levels > 2
25,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,17,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588 AND total_levels > 3
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,1,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.00100481 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,2,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.00104439 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,3,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.0010717 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,4,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.0010882 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,5,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.00110445 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,6,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.00115983 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,7,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.001333 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,8,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.00137658 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,9,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 8 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,10,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 9 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,11,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 10 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,12,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 11 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,13,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 12 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,14,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 15 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,15,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 22 AND book_imbalance > 0.470588
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,16,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588 AND total_levels > 2
26,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,17,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588 AND total_levels > 3
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,2,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND spread_over_mid <= 0.00100481 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,3,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND spread_over_mid <= 0.00104439 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,4,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND spread_over_mid <= 0.0010717 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,5,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND spread_over_mid <= 0.0010882 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,6,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND spread_over_mid <= 0.00110445 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,7,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND spread_over_mid <= 0.00115983 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,8,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND spread_over_mid <= 0.001333 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,9,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND spread_over_mid <= 0.00137658 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,10,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 8 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,11,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 9 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,12,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,13,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 11 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,14,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 12 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,15,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 15 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,16,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 22 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,17,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306864,3,14,time_frac > 0.4501 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588 AND total_levels > 3
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,18,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306853,3,14,spread_over_mid <= 0.00100481 AND bid_volume_1 > 9 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,19,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306853,3,14,spread_over_mid <= 0.00104439 AND bid_volume_1 > 9 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,20,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306853,3,14,spread_over_mid <= 0.0010717 AND bid_volume_1 > 9 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,21,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306853,3,14,spread_over_mid <= 0.0010882 AND bid_volume_1 > 9 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,22,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306853,3,14,spread_over_mid <= 0.00110445 AND bid_volume_1 > 9 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,23,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306853,3,14,spread_over_mid <= 0.00115983 AND bid_volume_1 > 9 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,24,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306853,3,14,spread_over_mid <= 0.001333 AND bid_volume_1 > 9 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
38,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,25,0.3110455470376877,0.3333333333333333,0.21428571428571427,0.75,0.29281008552306853,3,14,spread_over_mid <= 0.00137658 AND bid_volume_1 > 9 AND bid_volume_1 <= 10 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,1,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.00100481 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,2,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.00104439 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,3,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.0010717 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,4,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.0010882 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,5,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.00110445 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,6,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.00115983 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,7,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.001333 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,8,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,spread_over_mid <= 0.00137658 AND bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,9,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 8 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,10,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 9 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,11,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 10 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,12,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 11 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,13,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 12 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,14,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 15 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,15,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND ask_volume_1 <= 22 AND book_imbalance > 0.470588
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,16,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588 AND total_levels > 2
67,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,17,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,bid_volume_1 > 10 AND bid_volume_1 <= 11 AND book_imbalance > 0.470588 AND total_levels > 3
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,5,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.00100481 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,6,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.00104439 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,7,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.0010717 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,8,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.0010882 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,9,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.00110445 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,10,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.00115983 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,11,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.001333 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,12,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.00137658 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,13,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 8 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,14,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 9 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,15,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 10 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,16,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 11 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,17,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 12 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,18,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 15 AND book_imbalance > 0.241379
103,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,19,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 22 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,5,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.00100481 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,6,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.00104439 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,7,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.0010717 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,8,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.0010882 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,9,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.00110445 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,10,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.00115983 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,11,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.001333 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,12,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND spread_over_mid <= 0.00137658 AND bid_volume_1 <= 10 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,13,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 8 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,14,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 9 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,15,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 10 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,16,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 11 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,17,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 12 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,18,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 15 AND book_imbalance > 0.241379
104,INTARIAN_PEPPER_ROOT,p3_seeded,timestamp_window_search,19,0.3110455470376877,0.33333333333333337,0.2,1.0,0.29281008552306853,3,15,time_frac <= 0.1501 AND bid_volume_1 <= 10 AND ask_volume_1 <= 22 AND book_imbalance > 0.241379
229,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,13,0.3110455470376877,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.29281008552306853,3,9,time_frac <= 0.05 AND bid_volume_1 <= 10 AND momentum_5 <= -1 AND momentum_20 > 3
229,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,14,0.3110455470376877,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.29281008552306853,3,9,time_frac <= 0.05 AND ask_volume_1 <= 11 AND momentum_5 <= -2 AND momentum_20 > 0
229,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,15,0.3110455470376877,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.29281008552306853,3,9,time_frac <= 0.05 AND ask_volume_1 <= 13 AND momentum_5 <= -2 AND momentum_20 > 3
229,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,16,0.3110455470376877,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.29281008552306853,3,9,time_frac <= 0.05 AND book_imbalance <= 0 AND momentum_5 <= -2 AND momentum_20 > 3
230,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,13,0.3110455470376877,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.29281008552306853,3,9,time_frac <= 0.05 AND bid_volume_1 <= 10 AND momentum_5 <= -1 AND momentum_20 > 3
230,ASH_COATED_OSMIUM,p3_seeded,timestamp_window_search,14,0.3110455470376877,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.29281008552306853,3,9,time_frac <= 0.05 AND ask_volume_1 <= 11 AND momentum_5 <= -2 AND momentum_20 > 0
